jpg_link;AUTHOR;TITLE;TECHNIQUE;LOCATION;TYPE;SCHOOL;TIMEFRAME;CSS2_1;CSS2_2;CSS2_3;CSS2_4;CSS2_5;CSS2_6;CSS2_7;CSS2_8;CSS2_9;CSS3_1;CSS3_2;CSS3_3;CSS3_4;CSS3_5;CSS3_6;CSS3_7;CSS3_8;CSS3_9;ESA_1;ESA_2;ESA_3;ESA_4;ESA_5;ESA_6;ESA_7;ESA_8;ESA_9
http://www.wga.hu/art/s/shchedri/silvestr/cavesorr.jpg;SHCHEDRIN, Sil'vestr Fedosyevich;Cave in Sorrento;Oil on canvas;The Hermitage, St. Petersburg;landscape;Russian;1801-1850;black;black;brown;brown;brown;black;black;black;maroon;black;black;sienna;saddlebrown;burlywood;black;black;black;maroon;#381b08;#251207;#9f6f2c;#653a0e;#e3b577;#2d1508;#140903;#1c0f06;#48250a
http://www.wga.hu/art/r/renoir/3/3renoi21.jpg;RENOIR, Pierre-Auguste;Child with a Whip;Oil on canvas;The Hermitage, St. Petersburg;portrait;French;1851-1900;black;green;gray;brown;yellow;gray;brown;brown;gray;black;darkolivegreen;grey;rosybrown;darkkhaki;lightgray;tan;burlywood;lightslategrey;#202320;#505341;#8f7a5c;#b09472;#c69c65;#cdccc9;#c9ab84;#ddbc8d;#8b919e
http://www.wga.hu/art/h/honthors/1/06christ.jpg;HONTHORST, Gerrit van;Childhood of Christ;Oil on canvas;The Hermitage, St. Petersburg;religious;Dutch;1601-1650;black;black;maroon;black;black;brown;black;brown;black;black;black;maroon;black;black;saddlebrown;black;sienna;black;#221615;#070b0a;#640f0f;#2e1210;#0d0e0f;#4f2a17;#2e201b;#985629;#151112
http://www.wga.hu/art/v/vassallo/kingcyru.jpg;VASSALLO, Antonio Maria;Childhood of King Cyrus;Oil on canvas;The Hermitage, St. Petersburg;historical;Italian;1651-1700;green;brown;gray;black;gray;green;gray;green;black;darkolivegreen;sienna;darkslategray;black;grey;darkolivegreen;darkslategray;darkolivegreen;black;#684929;#947747;#392c26;#271b1d;#9a8f74;#503724;#3a241a;#726145;#1a0f15
http://www.wga.hu/art/r/ricci/sebastia/1/romulus.jpg;RICCI, Sebastiano;Childhood of Romulus and Remus;Oil on canvas;The Hermitage, St. Petersburg;mythological;Italian;1701-1750;black;gray;yellow;brown;black;black;gray;brown;gray;black;darkslategray;darkkhaki;sienna;black;black;dimgrey;saddlebrown;darkslategray;#151210;#4a433a;#bc9765;#885c2f;#2d1f16;#241711;#877559;#644024;#422a1c
http://www.wga.hu/art/z/zurbaran/2/virginch.jpg;ZURBARÁN, Francisco de;Childhood of the Virgin;Oil on canvas;The Hermitage, St. Petersburg;religious;Spanish;1601-1650;black;maroon;brown;brown;brown;black;black;brown;yellow;black;maroon;saddlebrown;burlywood;peru;black;black;sienna;darkkhaki;#18130d;#4d2712;#763215;#e4c58b;#b59158;#2b1c12;#3c1910;#a25525;#d2af73
http://www.wga.hu/art/v/vuillard/vuilla07.jpg;VUILLARD, Édouard;Children;Gouache on paper pasted onto canvas;The Hermitage, St. Petersburg;portrait;French;1851-1900;gray;black;gray;brown;gray;brown;gray;green;brown;grey;black;darkslategray;wheat;darkgray;rosybrown;dimgrey;darkolivegreen;tan;#838375;#1d1717;#3c3836;#ded9b4;#989aac;#ada884;#595971;#615a48;#d6cb97
http://www.wga.hu/art/w/waldmull/children.jpg;WALDMÜLLER, Fedinand Georg;Children;Oil on panel;The Hermitage, St. Petersburg;genre;Austrian;1801-1850;brown;black;gray;brown;gray;maroon;brown;yellow;brown;rosybrown;black;grey;tan;darkslategray;maroon;peru;darkkhaki;saddlebrown;#ac9d78;#27110e;#8c7e5d;#c2b697;#4f545c;#431c12;#a57c46;#bc9564;#75552b
http://www.wga.hu/art/h/hildebr/christma.jpg;HILDEBRANDT, Ferdinand Theodor;Children Expecting the Christmas Feast;Oil on canvas;The Hermitage, St. Petersburg;genre;German;1801-1850;black;black;gray;brown;brown;green;black;maroon;brown;black;black;darkslategray;rosybrown;tan;darkolivegreen;black;maroon;sienna;#1f131b;#0f0816;#412e27;#b08b63;#d8c7a8;#583e2c;#311e1e;#5c2017;#81542d
http://www.wga.hu/art/n/neer/eglon/children.jpg;NEER, Eglon van der;Children with a Cage and a Cat;Oil on panel;The Hermitage, St. Petersburg;genre;Dutch;1651-1700;black;gray;black;brown;gray;brown;green;brown;brown;black;darkslategray;black;saddlebrown;darkslategray;saddlebrown;darkolivegreen;sienna;saddlebrown;#371e14;#45281a;#1f1b19;#74481e;#33231c;#613819;#55371e;#996d38;#4f2d18
http://www.wga.hu/art/c/caraccio/caiaphas.jpg;CARACCIOLO, Giovanni Battista;Christ and Caiaphas;Oil on canvas;The Hermitage, St. Petersburg;religious;Italian;1601-1650;green;black;black;black;brown;yellow;black;gray;black;darkolivegreen;black;black;black;sienna;darkkhaki;black;darkslategray;black;#4a3320;#2b1817;#211820;#1b1119;#896b3b;#d1b06f;#170a10;#2c2327;#08030a
http://www.wga.hu/art/p/palma/vecchio/adultery.jpg;PALMA VECCHIO;Christ and the Woman Taken in Adultery;Oil on canvas;The Hermitage, St. Petersburg;religious;Italian;1501-1550;brown;brown;brown;brown;brown;black;brown;brown;brown;peru;sienna;burlywood;sienna;peru;black;sienna;saddlebrown;saddlebrown;#be863f;#a1743b;#e3b973;#97632b;#c99856;#2a1714;#a5571e;#82431c;#592c17
http://www.wga.hu/art/c/cranach/lucas_y/01fallen.jpg;CRANACH, Lucas the Younger;Christ and the Woman Taken in Adultery;Oil on copper transferred from wood;The Hermitage, St. Petersburg;religious;German;1501-1550;green;brown;brown;brown;black;gray;brown;brown;gray;darkolivegreen;rosybrown;sienna;saddlebrown;black;darkslategray;peru;saddlebrown;darkslategray;#655040;#c4936c;#936043;#75211e;#180d0e;#4d372e;#b0784f;#733f2d;#3a211e
http://www.wga.hu/art/l/la_fosse/christ_a.jpg;LA FOSSE, Charles de;Christ Appearing to Mary Magdalene;Oil on canvas;The Hermitage, St. Petersburg;religious;French;1651-1700;green;gray;brown;brown;black;brown;gray;black;brown;darkolivegreen;darkslategray;sienna;saddlebrown;black;saddlebrown;darkslategray;black;peru;#544830;#30221f;#966222;#75532a;#120f19;#66371e;#47281c;#221619;#c19239
http://www.wga.hu/art/r/rubens/12religi/39religi.jpg;RUBENS, Peter Paul;Christ at Simon the Pharisee;Oil on canvas transferred from wood;The Hermitage, St. Petersburg;religious;Flemish;1601-1650;black;brown;brown;gray;gray;brown;brown;red;gray;black;brown;sienna;darkslategray;darkslategray;saddlebrown;peru;darksalmon;dimgrey;#160d09;#ad3027;#b56539;#483124;#514e4b;#7b462e;#a37955;#d9a168;#706153
http://www.wga.hu/art/m/maineri/carrying.jpg;MAINERI, Gian Francesco;Christ Carrying the Cross;Oil and tempera on panel;The Hermitage, St. Petersburg;religious;Italian;1501-1550;black;gray;black;brown;black;maroon;black;brown;black;black;darkslategray;black;peru;black;maroon;black;saddlebrown;black;#251812;#452c1b;#321d13;#c4854e;#161713;#491a10;#1b221e;#674024;#0d110e
http://www.wga.hu/art/l/leyden/1/healing.jpg;LEYDEN, Lucas van;Christ Healing the Blind;Oil on canvas transferred from wood;The Hermitage, St. Petersburg;religious;Netherlandish;1501-1550;green;brown;gray;maroon;black;green;brown;black;black;darkolivegreen;rosybrown;dimgrey;maroon;black;darkolivegreen;saddlebrown;black;black;#433819;#b39c78;#676d58;#4b220d;#1c221b;#494c38;#8b4f1d;#26200f;#13130b
http://www.wga.hu/art/m/master/zunk_y/01icon5.jpg;UNKNOWN ICON PAINTER, Greek;Christ Pantocrator;Egg tempera on panel;The Hermitage, St. Petersburg;religious;Greek;1351-1400;black;brown;gray;white;brown;brown;brown;brown;brown;black;peru;darkslategray;snow;peru;sienna;peru;saddlebrown;sandybrown;#281719;#a37751;#4a2f29;#fdfbfc;#bd7d4a;#91623b;#d58e54;#74472d;#eeb56e
http://www.wga.hu/art/b/bobadill/saviour.jpg;BOBADILLA, Jerónimo de;Christ the Saviour;Oil on canvas;The Hermitage, St. Petersburg;religious;Spanish;1651-1700;maroon;black;brown;green;brown;black;brown;maroon;black;maroon;black;peru;darkolivegreen;saddlebrown;black;sienna;maroon;black;#551913;#121210;#c4944f;#4c301a;#63411f;#241a14;#846028;#6b1811;#3b1c14
http://www.wga.hu/art/c/carbajal/circumci.jpg;CARBAJAL, Luis de;Circumcision;Oil on canvas;The Hermitage, St. Petersburg;religious;Spanish;1551-1600;maroon;black;brown;black;black;gray;black;brown;brown;maroon;black;sienna;black;black;darkslategray;black;saddlebrown;saddlebrown;#4c0e05;#090908;#a5671b;#211a0e;#2a0b04;#2b2a1f;#312907;#6a4012;#4c330c
http://www.wga.hu/art/s/stanzion/cleopatr.jpg;STANZIONE, Massimo;Cleopatra;Oil on canvas;The Hermitage, St. Petersburg;mythological;Italian;1601-1650;black;maroon;brown;brown;black;black;black;black;brown;black;maroon;saddlebrown;sandybrown;black;black;black;black;peru;#291004;#512307;#7b4816;#d6a34f;#250a03;#130602;#381304;#390803;#af7d34
http://www.wga.hu/art/j/jordaens/2/cleopatr.jpg;JORDAENS, Jacob;Cleopatra's Feast;Oil on canvas;The Hermitage, St. Petersburg;historical;Flemish;1651-1700;black;brown;black;brown;yellow;green;maroon;brown;gray;black;saddlebrown;black;sienna;darkkhaki;darkolivegreen;maroon;saddlebrown;darkslategray;#10100f;#8d5f18;#291a12;#846a36;#c0a05f;#584622;#4f2811;#694111;#3b2d17
http://www.wga.hu/art/p/preti/concert.jpg;PRETI, Mattia;Concert;Oil on canvas;The Hermitage, St. Petersburg;genre;Italian;1651-1700;gray;black;brown;green;black;brown;green;brown;black;darkslategray;black;tan;darkolivegreen;black;peru;darkolivegreen;sienna;black;#3d2719;#140a0e;#d2b882;#5e4126;#07040c;#a88b56;#6d5635;#886a3f;#211414
http://www.wga.hu/art/l/loo/jacob/concert.jpg;LOO, Jacob van;Concert;Oil on canvas;The Hermitage, St. Petersburg;genre;Dutch;1651-1700;green;gray;green;brown;black;brown;black;gray;maroon;darkolivegreen;darkslategray;darkolivegreen;sienna;black;peru;black;dimgrey;maroon;#4f3e20;#40301b;#654b1f;#876c30;#302114;#ba933d;#1f130e;#5a655f;#45200e
http://www.wga.hu/art/l/lancret/concert.jpg;LANCRET, Nicolas;Concert in the Park;Oil on canvas;The Hermitage, St. Petersburg;genre;French;1701-1750;gray;gray;brown;gray;green;gray;black;gray;gray;grey;darkslategray;saddlebrown;dimgrey;darkolivegreen;darkslategray;black;darkslategray;silver;#9c8d5d;#3a3833;#7f5427;#68725a;#52492d;#2c2724;#1c181f;#3d3323;#b8c7a6
http://www.wga.hu/art/m/master/female/concert.jpg;MASTER of Female Half-lengths;Concert of Women;Oil on panel;The Hermitage, St. Petersburg;genre;Flemish;1501-1550;brown;green;brown;green;black;brown;brown;brown;green;peru;darkolivegreen;sienna;darkolivegreen;black;burlywood;sienna;sienna;darkolivegreen;#b68f55;#533122;#927144;#4c422e;#24211d;#ddbf83;#844f2d;#a6602f;#63593f
http://www.wga.hu/art/r/raphael/2firenze/1/24connes.jpg;RAFFAELLO Sanzio;Conestabile Madonna (with frame);Tempera on canvas transferred from wood;The Hermitage, St. Petersburg;religious;Italian;1501-1550;gray;gray;gray;brown;green;brown;black;green;green;darkslategray;darkslategray;darkslategray;peru;darkolivegreen;sienna;black;darkolivegreen;darkolivegreen;#402919;#524f49;#373634;#a28254;#593b20;#89693f;#230b0e;#68492a;#785732
http://www.wga.hu/art/t/tischbei/johann2/conradin.jpg;TISCHBEIN, Johann Heinrich the Younger;Conradin of Swabia and Frederick of Baden Being Informed of Their Execution in Prison in Naples;Oil on canvas;The Hermitage, St. Petersburg;historical;German;1751-1800;green;brown;brown;black;brown;black;green;brown;gray;darkolivegreen;saddlebrown;sienna;black;tan;black;darkolivegreen;saddlebrown;darkslategray;#4e3927;#6f4327;#9e6d48;#2b211a;#d3b18d;#1a1612;#725739;#67251e;#3c2c20
http://www.wga.hu/art/r/reynolds/scipio.jpg;REYNOLDS, Sir Joshua;Continence of Scipio;Oil on canvas;The Hermitage, St. Petersburg;mythological;English;1751-1800;brown;black;gray;black;brown;yellow;black;maroon;gray;sienna;black;darkslategray;black;saddlebrown;darkkhaki;black;maroon;darkslategray;#9f6b37;#27181d;#35211d;#130910;#6b4227;#cca773;#231115;#482019;#482f23
http://www.wga.hu/art/h/honthors/2/04conviv.jpg;HONTHORST, Gerrit van;Convival Fellow;Oil on canvas;The Hermitage, St. Petersburg;genre;Dutch;1601-1650;black;brown;brown;yellow;yellow;brown;gray;green;black;black;peru;sienna;darkkhaki;palegoldenrod;burlywood;darkslategray;darkolivegreen;black;#1b1a18;#b48452;#7b5e3d;#d1ab61;#e6d9a7;#dfc77d;#2f2621;#553d27;#301d1a
http://www.wga.hu/art/c/catarino/coronatx.jpg;CATARINO;Coronation of Mary;Tempera on panel;The Hermitage, St. Petersburg;religious;Italian;1351-1400;brown;brown;green;brown;gray;brown;brown;black;gray;saddlebrown;peru;darkolivegreen;saddlebrown;darkslategray;saddlebrown;sienna;black;gainsboro;#87541b;#af864f;#6f5a40;#68421b;#44331e;#a13c16;#9f692d;#211b14;#e3e0da
http://www.wga.hu/art/t/taunay/country.jpg;TAUNAY, Nicolas Antoine;Country Landscape;Oil on canvas;The Hermitage, St. Petersburg;landscape;French;1751-1800;green;green;brown;green;black;gray;green;brown;gray;darkolivegreen;darkolivegreen;peru;darkseagreen;black;darkslategray;darkolivegreen;sienna;grey;#514024;#5e5638;#a79057;#999e81;#000000;#2f271f;#75663c;#917b46;#9d976b
http://www.wga.hu/art/s/strooban/mechelen.jpg;STROOBANT, François;Courtyard of the Palace of Marguerite of Austria in Mechelen;Oil on canvas;The Hermitage, St. Petersburg;interior;Belgian;1851-1900;black;brown;black;gray;black;gray;green;yellow;green;black;sienna;black;darkgray;black;lightgray;darkolivegreen;darkkhaki;darkolivegreen;#201710;#8d7341;#140c09;#a6aab0;#342616;#ddd6bc;#695630;#baa066;#4c3c21
http://www.wga.hu/art/m/marees_h/courtyar.jpg;MARÉES, Hans von;Courtyard with the Grotto in the Munich Royal Residence;Oil on canvas;The Hermitage, St. Petersburg;landscape;German;1851-1900;green;green;green;gray;brown;yellow;brown;gray;brown;darkolivegreen;darkolivegreen;darkolivegreen;silver;sienna;darkkhaki;sienna;darkslategray;rosybrown;#715731;#624c28;#503e22;#cbbfaa;#7f663f;#c5a671;#94784e;#342a17;#a68c63
http://www.wga.hu/art/t/troyon/cowfield.jpg;TROYON, Constant;Cows in the Field;Oil on canvas;The Hermitage, St. Petersburg;landscape;French;1851-1900;gray;black;green;green;gray;yellow;brown;yellow;brown;darkgray;black;darkolivegreen;darkolivegreen;dimgrey;darkkhaki;tan;palegoldenrod;rosybrown;#b0ac97;#2b2716;#454221;#5c5329;#7f7248;#d0b473;#c4bb9c;#dfd1a8;#9e987e
http://www.wga.hu/art/b/boucher/2/cross1.jpg;BOUCHER, François;Crossing the Bridge;Oil on canvas;The Hermitage, St. Petersburg;genre;French;1701-1750;gray;gray;gray;gray;black;green;gray;gray;gray;dimgrey;slategray;darkslategray;darkslategray;black;darkseagreen;lightslategrey;dimgrey;darkslategray;#527079;#6e888c;#3b2f19;#4d594c;#1e1610;#92a290;#809590;#707257;#343e35
http://www.wga.hu/art/b/boucher/2/cross2.jpg;BOUCHER, François;Crossing the Ford;Oil on canvas;The Hermitage, St. Petersburg;genre;French;1701-1750;gray;gray;green;gray;black;black;black;black;gray;grey;darkslategray;darkolivegreen;darkslategray;black;black;black;black;darkslategray;#858361;#3d331f;#635a3c;#434333;#1c221d;#12120d;#2a2215;#171813;#203839
http://www.wga.hu/art/h/heemsker/2/crucifiy.jpg;HEEMSKERCK, Maerten van;Crucifixion;Oil on canvas mounted on panel;The Hermitage, St. Petersburg;religious;Dutch;1501-1550;yellow;green;gray;brown;brown;brown;brown;green;black;darkkhaki;darkolivegreen;darkslategray;peru;saddlebrown;sienna;saddlebrown;darkolivegreen;black;#caa676;#5a442e;#33271f;#a5794a;#7b4b29;#825e3c;#743620;#502e21;#111716
http://www.wga.hu/art/c/cano/crucifix.jpg;CANO, Alonso;Crucifixion;Oil on canvas;The Hermitage, St. Petersburg;religious;Spanish;1601-1650;brown;brown;black;black;black;black;black;brown;green;burlywood;sienna;black;black;black;black;black;rosybrown;darkolivegreen;#dbbd95;#7a593d;#1c0f0b;#040508;#2b1b14;#0f0908;#0e0c10;#af8b65;#4c3422
http://www.wga.hu/art/l/luini/father/2/crucifix.jpg;LUINI, Bernardino;Crucifixion;Oil on canvas;The Hermitage, St. Petersburg;religious;Italian;1501-1550;gray;gray;black;maroon;brown;black;green;black;brown;darkslategray;darkslategray;black;maroon;sienna;black;darkolivegreen;black;peru;#2b212a;#3a2c29;#251623;#441624;#83542c;#1e192a;#56382a;#121027;#bf904b
http://www.wga.hu/art/u/ugolino/tedice/crucifix.jpg;UGOLINO DI TEDICE;Crucifixion;Tempera on panel;The Hermitage, St. Petersburg;religious;Italian;1251-1300;brown;brown;brown;gray;green;brown;black;gray;black;rosybrown;sienna;saddlebrown;dimgrey;darkolivegreen;saddlebrown;black;darkslategray;black;#a98367;#935a3e;#6f3f2d;#80695a;#654c41;#812c23;#3a1716;#4a2d26;#2a0e0e
http://www.wga.hu/art/h/heemsker/2/crucifix.jpg;HEEMSKERCK, Maerten van;Crucifixion (Triptych);Oil on wood;The Hermitage, St. Petersburg;religious;Dutch;1501-1550;green;brown;white;brown;brown;brown;gray;gray;gray;darkolivegreen;tan;whitesmoke;sienna;rosybrown;sienna;darkslategray;grey;darkslategray;#5f463e;#d7b494;#f9f5f3;#7c5241;#c1916b;#a06447;#443734;#9b7963;#352f2e
http://www.wga.hu/art/a/antonio/firenze/crucifix.jpg;ANTONIO DA FIRENZE;Crucifixion with Mary and St John the Evangelist;Tempera on wood;The Hermitage, St. Petersburg;religious;Italian;1401-1450;brown;yellow;red;green;brown;black;gray;black;brown;brown;darkkhaki;indianred;darkolivegreen;sienna;black;silver;black;peru;#9c271b;#c19f6e;#c24d3f;#5a3e2f;#836143;#160d0d;#c1bcbc;#362018;#a4774b
http://www.wga.hu/art/w/wertinge/crucifix.jpg;WERTINGER, Hans;Crucifixion with Saints and Donor;Oil on panel;The Hermitage, St. Petersburg;religious;German;1501-1550;brown;brown;black;gray;yellow;black;brown;black;green;saddlebrown;saddlebrown;black;dimgrey;darkkhaki;black;sienna;black;darkolivegreen;#58351d;#854e22;#1d1d16;#666951;#bba174;#372316;#9b774b;#17130f;#755534
http://www.wga.hu/art/n/niccolo/gerini/crucifix.jpg;NICCOLÒ DI PIETRO GERINI;Crucifixion with the Virgin and St John;Tempera on panel;The Hermitage, St. Petersburg;religious;Italian;1351-1400;black;brown;brown;brown;brown;black;brown;brown;brown;black;peru;saddlebrown;saddlebrown;saddlebrown;black;sienna;saddlebrown;peru;#382211;#a87936;#7d4b14;#6d4015;#845720;#060302;#966726;#573615;#c0944c
http://www.wga.hu/art/g/gentiles/orazio/cupid.jpg;GENTILESCHI, Orazio;Cupid and Psyche;Oil on canvas;The Hermitage, St. Petersburg;mythological;Italian;1551-1600;brown;brown;brown;black;brown;brown;yellow;maroon;brown;saddlebrown;peru;burlywood;black;peru;sandybrown;darkkhaki;maroon;sienna;#82531b;#c48c3c;#e0ba72;#1e0d04;#b49050;#ecb864;#cda157;#582506;#a37532
http://www.wga.hu/art/e/epinay/cupid.jpg;EPINAY, Prosper d';Cupid Begging;Marble;The Hermitage, St. Petersburg;mythological;French;1851-1900;gray;black;gray;gray;gray;gray;white;gray;gray;darkslategray;black;dimgrey;darkslategray;darkgray;darkslategray;white;grey;darkslategray;#383236;#131216;#685b5e;#554a4d;#bda8a3;#463e42;#fefdfe;#877776;#262328
http://www.wga.hu/art/s/sodoma/1/8cupid.jpg;SODOMA, Il;Cupid in a Landscape;Oil on canvas;The Hermitage, St. Petersburg;landscape;Italian;1501-1550;brown;maroon;black;brown;yellow;gray;brown;black;brown;saddlebrown;maroon;black;sienna;darkkhaki;darkslategray;saddlebrown;black;peru;#653c1c;#472616;#2f1819;#8e7947;#ceab66;#3d2d2b;#7b562b;#240c0e;#b5904b
http://www.wga.hu/art/n/natoire/sharpeni.jpg;NATOIRE, Charles-Joseph;Cupid Sharpening an Arrow;Oil on canvas;The Hermitage, St. Petersburg;mythological;French;1701-1750;yellow;gray;black;gray;green;black;gray;gray;brown;darkkhaki;darkslategray;black;darkslategray;darkolivegreen;black;grey;dimgrey;saddlebrown;#b8a167;#402e1f;#161316;#2d2c28;#53422b;#251e19;#888767;#606756;#7c572d
http://www.wga.hu/art/r/reynolds/untying.jpg;REYNOLDS, Sir Joshua;Cupid Untying the Zone of Venus;Oil on canvas;The Hermitage, St. Petersburg;mythological;English;1751-1800;brown;green;brown;black;gray;brown;black;brown;brown;rosybrown;darkolivegreen;peru;black;darkslategray;burlywood;black;saddlebrown;sienna;#ad8464;#63402f;#b6794d;#371916;#4b2e24;#dcb28f;#130c0c;#6f231b;#865438
http://www.wga.hu/art/l/le_brun/daedalus.jpg;LE BRUN, Charles;Daedalus and Icarus;Oil on canvas;The Hermitage, St. Petersburg;mythological;French;1651-1700;brown;brown;black;brown;black;black;yellow;brown;gray;saddlebrown;burlywood;black;sandybrown;black;black;darkkhaki;peru;darkslategray;#825427;#dfb77d;#231615;#d8a969;#0b0d13;#141013;#c79960;#af7f48;#442616
http://www.wga.hu/art/r/rembrand/16mythol/09mythol.jpg;REMBRANDT Harmenszoon van Rijn;Danaë;Oil on canvas;The Hermitage, St. Petersburg;mythological;Dutch;1601-1650;black;green;brown;brown;brown;gray;black;black;gray;black;darkolivegreen;sienna;tan;saddlebrown;darkslategray;black;black;darkslategray;#2e1b20;#5c4233;#976d46;#cdab83;#6f4028;#41221f;#24131a;#170e18;#4c2f28
http://www.wga.hu/art/v/venne/dancdeat.jpg;VENNE, Adriaen Pietersz. van de;Dance of Death;Oil on canvas;The Hermitage, St. Petersburg;mythological;Dutch;1601-1650;green;gray;brown;brown;brown;brown;green;green;brown;darkolivegreen;darkslategray;sienna;peru;sienna;sienna;darkolivegreen;darkolivegreen;peru;#543a30;#39272b;#7e5b3b;#ab824d;#a07846;#926c42;#6a4933;#6b4e3b;#be9559
http://www.wga.hu/art/t/teniers/abraham/dancing.jpg;TENIERS, Abraham;Dancing Peasants;Oil on canvas;The Hermitage, St. Petersburg;genre;Flemish;1651-1700;brown;green;yellow;gray;black;brown;green;green;gray;peru;darkolivegreen;darkkhaki;grey;black;burlywood;darkolivegreen;darkolivegreen;darkslategray;#a17f40;#5a3c20;#b1a273;#93865c;#262219;#d7cb97;#61502d;#796337;#443721
http://www.wga.hu/art/r/rembrand/15oldtes/25oldtes.jpg;REMBRANDT Harmenszoon van Rijn;David and Uriah;Oil on canvas;The Hermitage, St. Petersburg;religious;Dutch;1601-1650;brown;gray;brown;green;brown;black;maroon;gray;maroon;peru;darkslategray;sienna;darkolivegreen;saddlebrown;black;maroon;darkslategray;maroon;#b4845d;#432829;#8c4634;#673f32;#572b2a;#21141b;#4d1824;#341d22;#711c29
